grid_ckpt,2,0.250000,1024,1,38333.616667,-nan,2.927905,-nan
chunk_ckpt,2,0.250000,1024,1,13944.700000,-nan,7.586592,-nan
full_ckpt,2,0.250000,1024,1,3247.816667,-nan,11.412541,-nan
grid_ckpt,4,0.250000,1024,1,40585.833333,-nan,2.324529,-nan
chunk_ckpt,4,0.250000,1024,1,19656.400000,-nan,6.674162,-nan
full_ckpt,4,0.250000,1024,1,3438.200000,-nan,11.255452,-nan
grid_ckpt,8,0.250000,1024,1,37553.866667,-nan,2.963584,-nan
chunk_ckpt,8,0.250000,1024,1,21559.616667,-nan,6.021724,-nan
full_ckpt,8,0.250000,1024,1,3527.966667,-nan,10.751479,-nan
